village,month,house,place,method,hour,species,Abdomenstatus,ParRate,id
Santi,5_octobre,4,Indoor,CSH,23,Ag,Aj,1,Santi5_octobre4IndoorCSH23AgAj
Santi,5_octobre,4,Indoor,CSH,23,Ag,Aj,1,Santi5_octobre4IndoorCSH23AgAj
Santi,5_octobre,4,Indoor,CSH,23,Ag,Aj,1,Santi5_octobre4IndoorCSH23AgAj
Santi,5_octobre,4,Indoor,CSH,0,Ag,Aj,1,Santi5_octobre4IndoorCSH0AgAj
Santi,5_octobre,4,Indoor,CSH,4,Ag,Aj,1,Santi5_octobre4IndoorCSH4AgAj
Santi,5_octobre,4,Outdoor,CSH,0,Ag,Aj,1,Santi5_octobre4OutdoorCSH0AgAj
Santi,5_octobre,4,Outdoor,CSH,1,Ag,Aj,1,Santi5_octobre4OutdoorCSH1AgAj
Santi,5_octobre,2,Outdoor,CSH,22,Ag,Aj,NA,Santi5_octobre2OutdoorCSH22AgAj
Santi,5_octobre,2,Outdoor,CSH,2,Ag,Aj,1,Santi5_octobre2OutdoorCSH2AgAj
Santi,5_octobre,2,Indoor,CSH,1,Ag,Aj,1,Santi5_octobre2IndoorCSH1AgAj
Santi,5_octobre,2,Indoor,CSH,2,Ag,Aj,1,Santi5_octobre2IndoorCSH2AgAj
Santi,5_octobre,2,Outdoor,CSH,22,Ag,Aj,0,Santi5_octobre2OutdoorCSH22AgAj
Santi,5_octobre,2,Outdoor,CSH,23,Ag,Aj,1,Santi5_octobre2OutdoorCSH23AgAj
Santi,5_octobre,2,Outdoor,CSH,23,Ag,Aj,1,Santi5_octobre2OutdoorCSH23AgAj
Santi,5_octobre,2,Outdoor,CSH,0,Ag,Aj,0,Santi5_octobre2OutdoorCSH0AgAj
Santi,5_octobre,2,Outdoor,CSH,1,Ag,Aj,1,Santi5_octobre2OutdoorCSH1AgAj
Santi,5_octobre,2,Outdoor,CSH,1,Ag,Aj,1,Santi5_octobre2OutdoorCSH1AgAj
Santi,5_octobre,2,Outdoor,CSH,2,Ag,Aj,NA,Santi5_octobre2OutdoorCSH2AgAj
Santi,5_octobre,3,Indoor,CSH,1,Ag,Aj,NA,Santi5_octobre3IndoorCSH1AgAj
Santi,5_octobre,3,Outdoor,CSH,20,Ag,Aj,1,Santi5_octobre3OutdoorCSH20AgAj
Santi,5_octobre,3,Outdoor,CSH,23,Ag,Aj,1,Santi5_octobre3OutdoorCSH23AgAj
Santi,5_octobre,3,Outdoor,CSH,3,Ag,Aj,1,Santi5_octobre3OutdoorCSH3AgAj
Santi,5_octobre,3,Outdoor,CSH,4,Ag,Aj,NA,Santi5_octobre3OutdoorCSH4AgAj
Santi,5_octobre,3,Outdoor,CSH,4,Ag,Aj,NA,Santi5_octobre3OutdoorCSH4AgAj
Santi,5_octobre,3,Outdoor,CSH,5,Ag,Aj,1,Santi5_octobre3OutdoorCSH5AgAj
Santi,5_octobre,4,Indoor,CSH,20,Ag,Aj,1,Santi5_octobre4IndoorCSH20AgAj
Santi,5_octobre,4,Indoor,CSH,21,Ag,Aj,1,Santi5_octobre4IndoorCSH21AgAj
Santi,5_octobre,4,Indoor,CSH,21,Ag,Aj,0,Santi5_octobre4IndoorCSH21AgAj
Santi,5_octobre,4,Indoor,CSH,22,Ag,Aj,1,Santi5_octobre4IndoorCSH22AgAj
Santi,5_octobre,4,Indoor,CSH,22,Ag,Aj,NA,Santi5_octobre4IndoorCSH22AgAj
Santi,5_octobre,2,Indoor,CSH,1,Ag,Aj,1,Santi5_octobre2IndoorCSH1AgAj
Santi,5_octobre,3,Outdoor,CSH,23,Ag,Aj,0,Santi5_octobre3OutdoorCSH23AgAj
Santi,5_octobre,4,Indoor,CSH,22,Ag,Aj,NA,Santi5_octobre4IndoorCSH22AgAj
Santi,6_novembre,1,Outdoor,CSH,1,Ag,Aj,NA,Santi6_novembre1OutdoorCSH1AgAj
Santi,6_novembre,2,Indoor,CSH,3,Ag,Aj,NA,Santi6_novembre2IndoorCSH3AgAj
Santi,6_novembre,2,Indoor,CSH,4,Ag,Aj,1,Santi6_novembre2IndoorCSH4AgAj
Santi,6_novembre,1,Indoor,CSH,21,Ag,Aj,1,Santi6_novembre1IndoorCSH21AgAj
Santi,6_novembre,1,Indoor,CSH,21,Ag,Aj,0,Santi6_novembre1IndoorCSH21AgAj
Santi,6_novembre,1,Indoor,CSH,21,Ag,Aj,1,Santi6_novembre1IndoorCSH21AgAj
Santi,6_novembre,1,Indoor,CSH,22,Ag,Aj,1,Santi6_novembre1IndoorCSH22AgAj
Santi,6_novembre,1,Indoor,CSH,22,Ag,Aj,0,Santi6_novembre1IndoorCSH22AgAj
Santi,6_novembre,1,Indoor,CSH,22,Ag,Aj,1,Santi6_novembre1IndoorCSH22AgAj
Santi,6_novembre,1,Indoor,CSH,23,Ag,Aj,1,Santi6_novembre1IndoorCSH23AgAj
Santi,6_novembre,1,Indoor,CSH,23,Ag,Aj,1,Santi6_novembre1IndoorCSH23AgAj
Santi,6_novembre,1,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre1IndoorCSH0AgAj
Santi,6_novembre,1,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre1IndoorCSH0AgAj
Santi,6_novembre,1,Indoor,CSH,1,Ag,Aj,1,Santi6_novembre1IndoorCSH1AgAj
Santi,6_novembre,1,Indoor,CSH,1,Ag,Aj,0,Santi6_novembre1IndoorCSH1AgAj
Santi,6_novembre,1,Indoor,CSH,2,Ag,Aj,1,Santi6_novembre1IndoorCSH2AgAj
Santi,6_novembre,1,Indoor,CSH,3,Ag,Aj,1,Santi6_novembre1IndoorCSH3AgAj
Santi,6_novembre,1,Indoor,CSH,3,Ag,Aj,1,Santi6_novembre1IndoorCSH3AgAj
Santi,6_novembre,1,Indoor,CSH,4,Ag,Aj,1,Santi6_novembre1IndoorCSH4AgAj
Santi,6_novembre,1,Indoor,CSH,4,Ag,Aj,0,Santi6_novembre1IndoorCSH4AgAj
Santi,6_novembre,1,Outdoor,CSH,20,Ag,Aj,1,Santi6_novembre1OutdoorCSH20AgAj
Santi,6_novembre,1,Outdoor,CSH,20,Ag,Aj,1,Santi6_novembre1OutdoorCSH20AgAj
Santi,6_novembre,1,Outdoor,CSH,21,Ag,Aj,1,Santi6_novembre1OutdoorCSH21AgAj
Santi,6_novembre,1,Outdoor,CSH,21,Ag,Aj,1,Santi6_novembre1OutdoorCSH21AgAj
Santi,6_novembre,1,Outdoor,CSH,22,Ag,Aj,1,Santi6_novembre1OutdoorCSH22AgAj
Santi,6_novembre,1,Outdoor,CSH,23,Ag,Aj,NA,Santi6_novembre1OutdoorCSH23AgAj
Santi,6_novembre,1,Outdoor,CSH,23,Ag,Aj,1,Santi6_novembre1OutdoorCSH23AgAj
Santi,6_novembre,1,Outdoor,CSH,23,Ag,Aj,1,Santi6_novembre1OutdoorCSH23AgAj
Santi,6_novembre,1,Outdoor,CSH,0,Ag,Aj,1,Santi6_novembre1OutdoorCSH0AgAj
Santi,6_novembre,1,Outdoor,CSH,0,Ag,Aj,0,Santi6_novembre1OutdoorCSH0AgAj
Santi,6_novembre,1,Outdoor,CSH,0,Ag,Aj,NA,Santi6_novembre1OutdoorCSH0AgAj
Santi,6_novembre,1,Outdoor,CSH,1,Ag,Aj,1,Santi6_novembre1OutdoorCSH1AgAj
Santi,6_novembre,1,Outdoor,CSH,1,Ag,Aj,1,Santi6_novembre1OutdoorCSH1AgAj
Santi,6_novembre,1,Outdoor,CSH,1,Ag,Aj,1,Santi6_novembre1OutdoorCSH1AgAj
Santi,6_novembre,1,Outdoor,CSH,1,Ag,Aj,1,Santi6_novembre1OutdoorCSH1AgAj
Santi,6_novembre,1,Outdoor,CSH,2,Ag,Aj,1,Santi6_novembre1OutdoorCSH2AgAj
Santi,6_novembre,1,Outdoor,CSH,2,Ag,Aj,1,Santi6_novembre1OutdoorCSH2AgAj
Santi,6_novembre,1,Outdoor,CSH,2,Ag,Aj,0,Santi6_novembre1OutdoorCSH2AgAj
Santi,6_novembre,1,Outdoor,CSH,2,Ag,Aj,1,Santi6_novembre1OutdoorCSH2AgAj
Santi,6_novembre,1,Outdoor,CSH,3,Ag,Aj,1,Santi6_novembre1OutdoorCSH3AgAj
Santi,6_novembre,1,Outdoor,CSH,3,Ag,Aj,0,Santi6_novembre1OutdoorCSH3AgAj
Santi,6_novembre,1,Outdoor,CSH,3,Ag,Aj,0,Santi6_novembre1OutdoorCSH3AgAj
Santi,6_novembre,1,Outdoor,CSH,3,Ag,Aj,1,Santi6_novembre1OutdoorCSH3AgAj
Santi,6_novembre,1,Outdoor,CSH,4,Ag,Aj,1,Santi6_novembre1OutdoorCSH4AgAj
Santi,6_novembre,1,Outdoor,CSH,4,Ag,Aj,0,Santi6_novembre1OutdoorCSH4AgAj
Santi,6_novembre,2,Indoor,CSH,21,Ag,Aj,1,Santi6_novembre2IndoorCSH21AgAj
Santi,6_novembre,2,Indoor,CSH,22,Ag,Aj,0,Santi6_novembre2IndoorCSH22AgAj
Santi,6_novembre,2,Indoor,CSH,22,Ag,Aj,0,Santi6_novembre2IndoorCSH22AgAj
Santi,6_novembre,2,Indoor,CSH,22,Ag,Aj,1,Santi6_novembre2IndoorCSH22AgAj
Santi,6_novembre,2,Indoor,CSH,22,Ag,Aj,1,Santi6_novembre2IndoorCSH22AgAj
Santi,6_novembre,2,Indoor,CSH,22,Ag,Aj,0,Santi6_novembre2IndoorCSH22AgAj
Santi,6_novembre,2,Indoor,CSH,22,Ag,Aj,NA,Santi6_novembre2IndoorCSH22AgAj
Santi,6_novembre,2,Indoor,CSH,23,Ag,Aj,NA,Santi6_novembre2IndoorCSH23AgAj
Santi,6_novembre,2,Indoor,CSH,1,Ag,Aj,1,Santi6_novembre2IndoorCSH1AgAj
Santi,6_novembre,2,Indoor,CSH,1,Ag,Aj,1,Santi6_novembre2IndoorCSH1AgAj
Santi,6_novembre,2,Indoor,CSH,2,Ag,Aj,NA,Santi6_novembre2IndoorCSH2AgAj
Santi,6_novembre,2,Indoor,CSH,2,Ag,Aj,1,Santi6_novembre2IndoorCSH2AgAj
Santi,6_novembre,2,Indoor,CSH,2,Ag,Aj,0,Santi6_novembre2IndoorCSH2AgAj
Santi,6_novembre,2,Outdoor,CSH,21,Ag,Aj,NA,Santi6_novembre2OutdoorCSH21AgAj
Santi,6_novembre,2,Outdoor,CSH,21,Ag,Aj,0,Santi6_novembre2OutdoorCSH21AgAj
Santi,6_novembre,2,Outdoor,CSH,21,Ag,Aj,1,Santi6_novembre2OutdoorCSH21AgAj
Santi,6_novembre,2,Outdoor,CSH,22,Ag,Aj,1,Santi6_novembre2OutdoorCSH22AgAj
Santi,6_novembre,2,Outdoor,CSH,22,Ag,Aj,1,Santi6_novembre2OutdoorCSH22AgAj
Santi,6_novembre,2,Outdoor,CSH,22,Ag,Aj,1,Santi6_novembre2OutdoorCSH22AgAj
Santi,6_novembre,2,Outdoor,CSH,22,Ag,Aj,0,Santi6_novembre2OutdoorCSH22AgAj
Santi,6_novembre,2,Outdoor,CSH,22,Ag,Aj,NA,Santi6_novembre2OutdoorCSH22AgAj
Santi,6_novembre,2,Outdoor,CSH,22,Ag,Aj,1,Santi6_novembre2OutdoorCSH22AgAj
Santi,6_novembre,2,Outdoor,CSH,22,Ag,Aj,1,Santi6_novembre2OutdoorCSH22AgAj
Santi,6_novembre,2,Outdoor,CSH,22,Ag,Aj,1,Santi6_novembre2OutdoorCSH22AgAj
Santi,6_novembre,2,Outdoor,CSH,22,Ag,Aj,1,Santi6_novembre2OutdoorCSH22AgAj
Santi,6_novembre,2,Outdoor,CSH,22,Ag,Aj,1,Santi6_novembre2OutdoorCSH22AgAj
Santi,6_novembre,2,Outdoor,CSH,23,Ag,Aj,0,Santi6_novembre2OutdoorCSH23AgAj
Santi,6_novembre,2,Outdoor,CSH,23,Ag,Aj,0,Santi6_novembre2OutdoorCSH23AgAj
Santi,6_novembre,2,Outdoor,CSH,23,Ag,Aj,1,Santi6_novembre2OutdoorCSH23AgAj
Santi,6_novembre,2,Outdoor,CSH,0,Ag,Aj,0,Santi6_novembre2OutdoorCSH0AgAj
Santi,6_novembre,2,Outdoor,CSH,0,Ag,Aj,1,Santi6_novembre2OutdoorCSH0AgAj
Santi,6_novembre,2,Outdoor,CSH,2,Ag,Aj,0,Santi6_novembre2OutdoorCSH2AgAj
Santi,6_novembre,2,Outdoor,CSH,3,Ag,Aj,1,Santi6_novembre2OutdoorCSH3AgAj
Santi,6_novembre,3,Indoor,CSH,22,Ag,Aj,0,Santi6_novembre3IndoorCSH22AgAj
Santi,6_novembre,3,Indoor,CSH,22,Ag,Aj,0,Santi6_novembre3IndoorCSH22AgAj
Santi,6_novembre,3,Indoor,CSH,23,Ag,Aj,1,Santi6_novembre3IndoorCSH23AgAj
Santi,6_novembre,3,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre3IndoorCSH0AgAj
Santi,6_novembre,3,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre3IndoorCSH0AgAj
Santi,6_novembre,3,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre3IndoorCSH0AgAj
Santi,6_novembre,3,Indoor,CSH,1,Ag,Aj,1,Santi6_novembre3IndoorCSH1AgAj
Santi,6_novembre,3,Indoor,CSH,2,Ag,Aj,1,Santi6_novembre3IndoorCSH2AgAj
Santi,6_novembre,3,Indoor,CSH,3,Ag,Aj,NA,Santi6_novembre3IndoorCSH3AgAj
Santi,6_novembre,3,Indoor,CSH,3,Ag,Aj,1,Santi6_novembre3IndoorCSH3AgAj
Santi,6_novembre,3,Indoor,CSH,3,Ag,Aj,1,Santi6_novembre3IndoorCSH3AgAj
Santi,6_novembre,3,Outdoor,CSH,21,Ag,Aj,1,Santi6_novembre3OutdoorCSH21AgAj
Santi,6_novembre,3,Outdoor,CSH,21,Ag,Aj,NA,Santi6_novembre3OutdoorCSH21AgAj
Santi,6_novembre,3,Outdoor,CSH,22,Ag,Aj,NA,Santi6_novembre3OutdoorCSH22AgAj
Santi,6_novembre,3,Outdoor,CSH,22,Ag,Aj,NA,Santi6_novembre3OutdoorCSH22AgAj
Santi,6_novembre,3,Outdoor,CSH,22,Ag,Aj,0,Santi6_novembre3OutdoorCSH22AgAj
Santi,6_novembre,3,Outdoor,CSH,23,Ag,Aj,0,Santi6_novembre3OutdoorCSH23AgAj
Santi,6_novembre,3,Outdoor,CSH,0,Ag,Aj,NA,Santi6_novembre3OutdoorCSH0AgAj
Santi,6_novembre,3,Outdoor,CSH,0,Ag,Aj,NA,Santi6_novembre3OutdoorCSH0AgAj
Santi,6_novembre,3,Outdoor,CSH,0,Ag,Aj,NA,Santi6_novembre3OutdoorCSH0AgAj
Santi,6_novembre,3,Outdoor,CSH,0,Ag,Aj,1,Santi6_novembre3OutdoorCSH0AgAj
Santi,6_novembre,3,Outdoor,CSH,2,Ag,Aj,NA,Santi6_novembre3OutdoorCSH2AgAj
Santi,6_novembre,3,Outdoor,CSH,3,Ag,Aj,1,Santi6_novembre3OutdoorCSH3AgAj
Santi,6_novembre,3,Outdoor,CSH,3,Ag,Aj,1,Santi6_novembre3OutdoorCSH3AgAj
Santi,6_novembre,3,Outdoor,CSH,3,Ag,Aj,1,Santi6_novembre3OutdoorCSH3AgAj
Santi,6_novembre,4,Indoor,CSH,20,Ag,Aj,NA,Santi6_novembre4IndoorCSH20AgAj
Santi,6_novembre,4,Indoor,CSH,22,Ag,Aj,1,Santi6_novembre4IndoorCSH22AgAj
Santi,6_novembre,4,Outdoor,CSH,20,Ag,Aj,1,Santi6_novembre4OutdoorCSH20AgAj
Santi,6_novembre,4,Outdoor,CSH,22,Ag,Aj,NA,Santi6_novembre4OutdoorCSH22AgAj
Santi,6_novembre,4,Outdoor,CSH,0,Ag,Aj,NA,Santi6_novembre4OutdoorCSH0AgAj
Santi,6_novembre,1,Outdoor,CSH,23,Ag,Aj,1,Santi6_novembre1OutdoorCSH23AgAj
Santi,6_novembre,2,Indoor,CSH,21,Ag,Aj,1,Santi6_novembre2IndoorCSH21AgAj
Santi,6_novembre,2,Indoor,CSH,21,Ag,Aj,1,Santi6_novembre2IndoorCSH21AgAj
Santi,6_novembre,2,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre2IndoorCSH0AgAj
Santi,6_novembre,2,Indoor,CSH,2,Ag,Aj,1,Santi6_novembre2IndoorCSH2AgAj
Santi,6_novembre,3,Indoor,CSH,22,Ag,Aj,1,Santi6_novembre3IndoorCSH22AgAj
Santi,6_novembre,3,Indoor,CSH,1,Ag,Aj,0,Santi6_novembre3IndoorCSH1AgAj
Santi,6_novembre,3,Outdoor,CSH,0,Ag,Aj,1,Santi6_novembre3OutdoorCSH0AgAj
Santi,6_novembre,1,Indoor,CSH,20,Ag,Aj,1,Santi6_novembre1IndoorCSH20AgAj
Santi,6_novembre,1,Indoor,CSH,21,Ag,Aj,0,Santi6_novembre1IndoorCSH21AgAj
Santi,6_novembre,1,Indoor,CSH,22,Ag,Aj,1,Santi6_novembre1IndoorCSH22AgAj
Santi,6_novembre,1,Indoor,CSH,22,Ag,Aj,1,Santi6_novembre1IndoorCSH22AgAj
Santi,6_novembre,1,Indoor,CSH,22,Ag,Aj,1,Santi6_novembre1IndoorCSH22AgAj
Santi,6_novembre,1,Indoor,CSH,23,Ag,Aj,1,Santi6_novembre1IndoorCSH23AgAj
Santi,6_novembre,1,Indoor,CSH,23,Ag,Aj,1,Santi6_novembre1IndoorCSH23AgAj
Santi,6_novembre,2,Indoor,CSH,22,Ag,Aj,1,Santi6_novembre2IndoorCSH22AgAj
Santi,6_novembre,2,Indoor,CSH,1,Ag,Aj,1,Santi6_novembre2IndoorCSH1AgAj
Santi,6_novembre,2,Indoor,CSH,1,Ag,Aj,1,Santi6_novembre2IndoorCSH1AgAj
Santi,6_novembre,2,Indoor,CSH,2,Ag,Aj,1,Santi6_novembre2IndoorCSH2AgAj
Santi,6_novembre,2,Indoor,CSH,2,Ag,Aj,1,Santi6_novembre2IndoorCSH2AgAj
Santi,6_novembre,2,Indoor,CSH,3,Ag,Aj,1,Santi6_novembre2IndoorCSH3AgAj
Santi,6_novembre,3,Indoor,CSH,22,Ag,Aj,1,Santi6_novembre3IndoorCSH22AgAj
Santi,6_novembre,3,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre3IndoorCSH0AgAj
Santi,6_novembre,3,Indoor,CSH,0,Ag,Aj,0,Santi6_novembre3IndoorCSH0AgAj
Santi,6_novembre,3,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre3IndoorCSH0AgAj
Santi,6_novembre,3,Indoor,CSH,1,Ag,Aj,1,Santi6_novembre3IndoorCSH1AgAj
Santi,6_novembre,3,Indoor,CSH,1,Ag,Aj,1,Santi6_novembre3IndoorCSH1AgAj
Santi,6_novembre,3,Indoor,CSH,1,Ag,Aj,1,Santi6_novembre3IndoorCSH1AgAj
Santi,6_novembre,4,Indoor,CSH,21,Ag,Aj,1,Santi6_novembre4IndoorCSH21AgAj
Santi,6_novembre,4,Indoor,CSH,22,Ag,Aj,1,Santi6_novembre4IndoorCSH22AgAj
Santi,6_novembre,4,Indoor,CSH,23,Ag,Aj,1,Santi6_novembre4IndoorCSH23AgAj
Santi,6_novembre,4,Indoor,CSH,3,Ag,Aj,1,Santi6_novembre4IndoorCSH3AgAj
Santi,6_novembre,4,Outdoor,CSH,21,Ag,Aj,0,Santi6_novembre4OutdoorCSH21AgAj
Santi,6_novembre,4,Outdoor,CSH,21,Ag,Aj,1,Santi6_novembre4OutdoorCSH21AgAj
Santi,6_novembre,4,Outdoor,CSH,21,Ag,Aj,1,Santi6_novembre4OutdoorCSH21AgAj
Santi,6_novembre,4,Outdoor,CSH,21,Ag,Aj,1,Santi6_novembre4OutdoorCSH21AgAj
Santi,6_novembre,4,Outdoor,CSH,5,Ag,Aj,NA,Santi6_novembre4OutdoorCSH5AgAj
Santi,6_novembre,1,Indoor,CSH,0,Ag,Aj,NA,Santi6_novembre1IndoorCSH0AgAj
Santi,6_novembre,2,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre2IndoorCSH0AgAj
Santi,6_novembre,2,Indoor,CSH,1,Ag,Aj,1,Santi6_novembre2IndoorCSH1AgAj
Santi,6_novembre,3,Indoor,CSH,23,Ag,Aj,1,Santi6_novembre3IndoorCSH23AgAj
Santi,6_novembre,3,Indoor,CSH,1,Ag,Aj,NA,Santi6_novembre3IndoorCSH1AgAj
Santi,6_novembre,4,Outdoor,CSH,2,Ag,Aj,1,Santi6_novembre4OutdoorCSH2AgAj
Santi,6_novembre,1,Indoor,CSH,20,Ag,Aj,1,Santi6_novembre1IndoorCSH20AgAj
Santi,6_novembre,1,Indoor,CSH,21,Ag,Aj,1,Santi6_novembre1IndoorCSH21AgAj
Santi,6_novembre,1,Indoor,CSH,23,Ag,Aj,1,Santi6_novembre1IndoorCSH23AgAj
Santi,6_novembre,1,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre1IndoorCSH0AgAj
Santi,6_novembre,1,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre1IndoorCSH0AgAj
Santi,6_novembre,2,Indoor,CSH,21,Ag,Aj,1,Santi6_novembre2IndoorCSH21AgAj
Santi,6_novembre,2,Indoor,CSH,22,Ag,Aj,1,Santi6_novembre2IndoorCSH22AgAj
Santi,6_novembre,2,Indoor,CSH,23,Ag,Aj,0,Santi6_novembre2IndoorCSH23AgAj
Santi,6_novembre,3,Indoor,CSH,22,Ag,Aj,1,Santi6_novembre3IndoorCSH22AgAj
Santi,6_novembre,3,Indoor,CSH,23,Ag,Aj,1,Santi6_novembre3IndoorCSH23AgAj
Santi,6_novembre,3,Outdoor,CSH,21,Ag,Aj,0,Santi6_novembre3OutdoorCSH21AgAj
Santi,6_novembre,3,Outdoor,CSH,22,Ag,Aj,0,Santi6_novembre3OutdoorCSH22AgAj
Santi,6_novembre,3,Outdoor,CSH,23,Ag,Aj,0,Santi6_novembre3OutdoorCSH23AgAj
Santi,6_novembre,3,Outdoor,CSH,23,Ag,Aj,1,Santi6_novembre3OutdoorCSH23AgAj
Santi,6_novembre,4,Outdoor,CSH,21,Ag,Aj,1,Santi6_novembre4OutdoorCSH21AgAj
Santi,6_novembre,4,Outdoor,CSH,23,Ag,Aj,1,Santi6_novembre4OutdoorCSH23AgAj
Santi,6_novembre,1,Indoor,CSH,3,Ag,Aj,NA,Santi6_novembre1IndoorCSH3AgAj
Santi,6_novembre,2,Indoor,CSH,23,Ag,Aj,1,Santi6_novembre2IndoorCSH23AgAj
Santi,6_novembre,2,Indoor,CSH,23,Ag,Aj,1,Santi6_novembre2IndoorCSH23AgAj
Santi,6_novembre,2,Indoor,CSH,1,Ag,Aj,1,Santi6_novembre2IndoorCSH1AgAj
Santi,6_novembre,2,Indoor,CSH,1,Ag,Aj,1,Santi6_novembre2IndoorCSH1AgAj
Santi,6_novembre,2,Indoor,CSH,1,Ag,Aj,1,Santi6_novembre2IndoorCSH1AgAj
Santi,6_novembre,3,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre3IndoorCSH0AgAj
Santi,6_novembre,3,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre3IndoorCSH0AgAj
Santi,6_novembre,3,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre3IndoorCSH0AgAj
Santi,6_novembre,3,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre3IndoorCSH0AgAj
Santi,6_novembre,3,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre3IndoorCSH0AgAj
Santi,6_novembre,3,Indoor,CSH,0,Ag,Aj,1,Santi6_novembre3IndoorCSH0AgAj
Santi,6_novembre,3,Indoor,CSH,4,Ag,Aj,1,Santi6_novembre3IndoorCSH4AgAj
Santi,6_novembre,3,Outdoor,CSH,0,Ag,Aj,NA,Santi6_novembre3OutdoorCSH0AgAj
Santi,6_novembre,3,Outdoor,CSH,1,Ag,Aj,NA,Santi6_novembre3OutdoorCSH1AgAj
Santi,6_novembre,3,Outdoor,CSH,4,Ag,Aj,1,Santi6_novembre3OutdoorCSH4AgAj
Santi,6_novembre,4,Indoor,CSH,1,Ag,Aj,NA,Santi6_novembre4IndoorCSH1AgAj
Santi,6_novembre,4,Indoor,CSH,1,Ag,Aj,0,Santi6_novembre4IndoorCSH1AgAj
Santi,6_novembre,4,Indoor,CSH,2,Ag,Aj,1,Santi6_novembre4IndoorCSH2AgAj
Santi,6_novembre,4,Indoor,CSH,2,Ag,Aj,NA,Santi6_novembre4IndoorCSH2AgAj
Santi,6_novembre,4,Indoor,CSH,3,Ag,Aj,NA,Santi6_novembre4IndoorCSH3AgAj
Santi,6_novembre,4,Outdoor,CSH,20,Ag,Aj,1,Santi6_novembre4OutdoorCSH20AgAj
Santi,6_novembre,4,Outdoor,CSH,4,Ag,Aj,1,Santi6_novembre4OutdoorCSH4AgAj
